policy,baseline,scenario,metric,n_paired,mean_delta,ci95_half,ci95_lo,ci95_hi,separated_from_zero
linucb_pretrained,static_equal,ramp,embb_goodput_mbps,10,0.46155805057616106,0.008797856302245067,0.452760194273916,0.4703559068784061,True
linucb_pretrained,static_equal,ramp,be_goodput_mbps,10,-0.09202594686568659,0.009894987493391334,-0.10192093435907792,-0.08213095937229525,True
linucb_pretrained,static_equal,ramp,total_drops,10,-8304.3,303.20296482892434,-8607.502964828924,-8001.097035171075,True
linucb_pretrained,static_equal,ramp,guardrail_intervention_rate,10,0.0,0.0,0.0,0.0,False
linucb_pretrained,static_equal,ramp,decision_latency_mean_ms,10,0.07431388888875028,0.001716066803610257,0.07259782208514001,0.07602995569236054,True
linucb_pretrained,static_equal,ramp,decision_latency_p99_ms,10,0.14878690001932787,0.013834160841242279,0.1349527391780856,0.16262106086057015,True
linucb_pretrained,static_equal,ramp,mean_reward,10,0.06184902665164553,0.001562335927649946,0.06028669072399558,0.06341136257929547,True
linucb_pretrained,static_equal,ramp,link_util_mean,10,0.0369533516338472,0.001340293798428758,0.03561305783541844,0.03829364543227596,True
oracle,static_equal,ramp,urllc_rtt_p50_ms,10,0.9155862830786023,0.13945739595734405,0.7761288871212583,1.0550436790359463,True
oracle,static_equal,ramp,urllc_rtt_p95_ms,10,1.6144125060103274,0.019718394898170448,1.5946941111121569,1.6341309009084979,True
oracle,static_equal,ramp,urllc_rtt_p99_ms,10,1.624134164742807,0.01653389786644083,1.607600266876366,1.6406680626092478,True
oracle,static_equal,ramp,sla_violation_rate,10,0.0,0.0,0.0,0.0,False
oracle,static_equal,ramp,embb_goodput_mbps,10,0.46155805057616106,0.008797856302245067,0.452760194273916,0.4703559068784061,True
oracle,static_equal,ramp,be_goodput_mbps,10,-0.09202594686568659,0.009894987493391334,-0.10192093435907792,-0.08213095937229525,True
oracle,static_equal,ramp,total_drops,10,-8304.3,303.20296482892434,-8607.502964828924,-8001.097035171075,True
oracle,static_equal,ramp,guardrail_intervention_rate,10,0.0,0.0,0.0,0.0,False
oracle,static_equal,ramp,decision_latency_mean_ms,10,0.0033091851855899745,0.0014741030346107737,0.0018350821509792007,0.004783288220200748,True
oracle,static_equal,ramp,decision_latency_p99_ms,10,0.003689200010278165,0.008220743421713852,-0.004531543411435687,0.011909943431992018,False
oracle,static_equal,ramp,mean_reward,10,0.06184902665164553,0.001562335927649946,0.06028669072399558,0.06341136257929547,True
oracle,static_equal,ramp,link_util_mean,10,0.0369533516338472,0.001340293798428758,0.03561305783541844,0.03829364543227596,True
static_safe,static_equal,ramp,urllc_rtt_p50_ms,10,0.0,0.0,0.0,0.0,False
static_safe,static_equal,ramp,urllc_rtt_p95_ms,10,-0.559704117824937,0.021342618739560126,-0.5810467365644971,-0.5383614990853769,True
static_safe,static_equal,ramp,urllc_rtt_p99_ms,10,-0.6438580856574558,0.016917134813445766,-0.6607752204709016,-0.62694095084401,True
static_safe,static_equal,ramp,sla_violation_rate,10,0.0,0.0,0.0,0.0,False
static_safe,static_equal,ramp,embb_goodput_mbps,10,-1.0577569156856461,0.0036971245325754572,-1.0614540402182215,-1.0540597911530707,True
static_safe,static_equal,ramp,be_goodput_mbps,10,0.013492454731211145,0.002740844070569215,0.01075161066064193,0.01623329880178036,True
static_safe,static_equal,ramp,total_drops,10,23496.5,117.85008993922676,23378.649910060773,23614.350089939227,True
static_safe,static_equal,ramp,guardrail_intervention_rate,10,0.0,0.0,0.0,0.0,False
static_safe,static_equal,ramp,decision_latency_mean_ms,10,-0.001667814815444099,0.0007804194284574902,-0.002448234243901589,-0.0008873953869866089,True
static_safe,static_equal,ramp,decision_latency_p99_ms,10,-0.002992200030099932,0.0077691082107530255,-0.010761308240852958,0.004776908180653093,False
static_safe,static_equal,ramp,mean_reward,10,-0.15758536237107262,0.0006576679651193692,-0.158243030336192,-0.15692769440595325,True
static_safe,static_equal,ramp,link_util_mean,10,-0.10442651207306683,0.0005253833933999292,-0.10495189546646676,-0.1039011286796669,True
threshold,static_equal,ramp,urllc_rtt_p50_ms,10,0.9451080955397355,0.13923755785018427,0.8058705376895512,1.0843456533899198,True
threshold,static_equal,ramp,urllc_rtt_p95_ms,10,1.6631512574292315,0.02833614202397907,1.6348151154052524,1.6914873994532107,True
threshold,static_equal,ramp,urllc_rtt_p99_ms,10,2.7209251135823265,0.2728379865796708,2.4480871270026556,2.9937631001619973,True
threshold,static_equal,ramp,sla_violation_rate,10,0.0,0.0,0.0,0.0,False
threshold,static_equal,ramp,embb_goodput_mbps,10,0.46838207697767986,0.011138007965107215,0.45724406901257264,0.4795200849427871,True
threshold,static_equal,ramp,be_goodput_mbps,10,-0.0988650674526685,0.009788595920488,-0.1086536633731565,-0.0890764715321805,True
threshold,static_equal,ramp,total_drops,10,-8314.4,303.61640116163665,-8618.016401161636,-8010.783598838363,True
threshold,static_equal,ramp,guardrail_intervention_rate,10,0.03222222222222222,0.006251102472196511,0.02597111975002571,0.038473324694418734,True
threshold,static_equal,ramp,decision_latency_mean_ms,10,0.01627592592664729,0.0020502910074357743,0.014225634919211517,0.018326216934083064,True
threshold,static_equal,ramp,decision_latency_p99_ms,10,0.06569269999040024,0.022106030842750014,0.04358666914765023,0.08779873083315026,True
threshold,static_equal,ramp,mean_reward,10,0.05999569649097179,0.001262417505866484,0.05873327898510531,0.061258113996838275,True
threshold,static_equal,ramp,link_util_mean,10,0.03695165559298284,0.0013525067902003668,0.035599148802782477,0.03830416238318321,True
epsilon_greedy,static_equal,sawtooth,urllc_rtt_p50_ms,10,0.016759754656293778,0.03791319904341231,-0.021153444387118532,0.05467295369970609,False
epsilon_greedy,static_equal,sawtooth,urllc_rtt_p95_ms,10,2.1735838199209274,0.3351719316225257,1.8384118882984017,2.508755751543453,True
epsilon_greedy,static_equal,sawtooth,urllc_rtt_p99_ms,10,3.7730398316318747,0.8907601103513567,2.882279721280518,4.663799941983232,True
epsilon_greedy,static_equal,sawtooth,sla_violation_rate,10,0.014814814814814814,0.006725920846567921,0.008088893968246892,0.021540735661382735,True
epsilon_greedy,static_equal,sawtooth,embb_goodput_mbps,10,0.4978713811633469,0.029991289201446683,0.4678800919619002,0.5278626703647936,True
epsilon_greedy,static_equal,sawtooth,be_goodput_mbps,10,-0.11229940405973618,0.020553280384489756,-0.13285268444422593,-0.09174612367524643,True
epsilon_greedy,static_equal,sawtooth,total_drops,10,-8675.3,629.963909464647,-9305.263909464646,-8045.336090535352,True
epsilon_greedy,static_equal,sawtooth,guardrail_intervention_rate,10,0.22000000000000003,0.09098828519189003,0.12901171480811,0.31098828519189003,True
epsilon_greedy,static_equal,sawtooth,decision_latency_mean_ms,10,0.03795729629419485,0.002230499601900882,0.03572679669229397,0.04018779589609573,True
epsilon_greedy,static_equal,sawtooth,decision_latency_p99_ms,10,0.0711733000202326,0.015014168128901727,0.05615913189133087,0.08618746814913433,True
epsilon_greedy,static_equal,sawtooth,mean_reward,10,0.016819161107971613,0.021617912824003094,-0.004798751716031481,0.03843707393197471,False
epsilon_greedy,static_equal,sawtooth,link_util_mean,10,0.03855719771036109,0.002799089086228561,0.03575810862413253,0.041356286796589654,True
epsilon_greedy_pretrained,static_equal,sawtooth,urllc_rtt_p50_ms,10,0.0,0.0,0.0,0.0,False
epsilon_greedy_pretrained,static_equal,sawtooth,urllc_rtt_p95_ms,10,1.9543248661550385,0.02307036047796109,1.9312545056770773,1.9773952266329997,True
epsilon_greedy_pretrained,static_equal,sawtooth,urllc_rtt_p99_ms,10,2.016213346115353,0.040718591008069675,1.9754947551072832,2.0569319371234225,True
epsilon_greedy_pretrained,static_equal,sawtooth,sla_violation_rate,10,0.0,0.0,0.0,0.0,False
epsilon_greedy_pretrained,static_equal,sawtooth,embb_goodput_mbps,10,0.4993129318017985,0.009303490292315952,0.4900094415094825,0.5086164220941144,True
epsilon_greedy_pretrained,static_equal,sawtooth,be_goodput_mbps,10,-0.08733128191359821,0.010721782416131616,-0.09805306432972982,-0.0766094994974666,True
epsilon_greedy_pretrained,static_equal,sawtooth,total_drops,10,-9269.1,375.01451226180177,-9644.114512261802,-8894.085487738199,True
epsilon_greedy_pretrained,static_equal,sawtooth,guardrail_intervention_rate,10,0.0,0.0,0.0,0.0,False
epsilon_greedy_pretrained,static_equal,sawtooth,decision_latency_mean_ms,10,0.03623685185338449,0.001567843182637895,0.03466900867074659,0.037804695036022386,True
epsilon_greedy_pretrained,static_equal,sawtooth,decision_latency_p99_ms,10,0.07853690003452311,0.01942014950464256,0.05911675052988055,0.09795704953916567,True
epsilon_greedy_pretrained,static_equal,sawtooth,mean_reward,10,0.060583695450581086,0.0022355608745016848,0.0583481345760794,0.06281925632508277,True
epsilon_greedy_pretrained,static_equal,sawtooth,link_util_mean,10,0.04119816498882002,0.0016673013607496087,0.039530863628070415,0.04286546634956963,True
linucb,static_equal,sawtooth,urllc_rtt_p50_ms,10,0.0,0.0,0.0,0.0,False
linucb,static_equal,sawtooth,urllc_rtt_p95_ms,10,1.9378522933771698,0.044589106818669684,1.8932631865585001,1.9824414001958395,True
linucb,static_equal,sawtooth,urllc_rtt_p99_ms,10,3.3206212141766565,0.11136871323304565,3.209252500943611,3.431989927409702,True
linucb,static_equal,sawtooth,sla_violation_rate,10,0.00962962962962963,0.0013681804362900274,0.008261449193339604,0.010997810065919657,True
linucb,static_equal,sawtooth,embb_goodput_mbps,10,0.43539087912124963,0.026366909073524337,0.4090239700477253,0.461757788194774,True
linucb,static_equal,sawtooth,be_goodput_mbps,10,-0.07175551088012444,0.013241585893743996,-0.08499709677386844,-0.058513924986380444,True
linucb,static_equal,sawtooth,total_drops,10,-8181.6,553.8915103055052,-8735.491510305506,-7627.708489694495,True
linucb,static_equal,sawtooth,guardrail_intervention_rate,10,0.16037037037037036,0.053034275239762306,0.10733609513060804,0.21340464561013267,True
linucb,static_equal,sawtooth,decision_latency_mean_ms,10,0.07265959259176294,0.0019997439259529064,0.07065984866581003,0.07465933651771585,True
linucb,static_equal,sawtooth,decision_latency_p99_ms,10,0.16592790001449667,0.02988360759282604,0.13604429242167063,0.19581150760732272,True
linucb,static_equal,sawtooth,mean_reward,10,0.0265470069917453,0.004971500759916538,0.02157550623182876,0.03151850775166184,True
linucb,static_equal,sawtooth,link_util_mean,10,0.036363536824112516,0.0024619522557095316,0.03390158456840298,0.03882548907982205,True
linucb_pretrained,static_equal,sawtooth,urllc_rtt_p50_ms,10,0.0,0.0,0.0,0.0,False
linucb_pretrained,static_equal,sawtooth,urllc_rtt_p95_ms,10,1.9182801919179684,0.025416469590488145,1.8928637223274802,1.9436966615084565,True
linucb_pretrained,static_equal,sawtooth,urllc_rtt_p99_ms,10,1.9975525603201654,0.04291095837977313,1.9546416019403923,2.0404635186999385,True
linucb_pretrained,static_equal,sawtooth,sla_violation_rate,10,0.0,0.0,0.0,0.0,False
linucb_pretrained,static_equal,sawtooth,embb_goodput_mbps,10,0.47838005206990825,0.01156243176808779,0.46681762030182045,0.48994248383799605,True
linucb_pretrained,static_equal,sawtooth,be_goodput_mbps,10,-0.07635192664732578,0.01024163590574535,-0.08659356255307113,-0.06611029074158042,True
linucb_pretrained,static_equal,sawtooth,total_drops,10,-9045.2,392.584440356756,-9437.784440356756,-8652.615559643245,True
linucb_pretrained,static_equal,sawtooth,guardrail_intervention_rate,10,0.0,0.0,0.0,0.0,False
linucb_pretrained,static_equal,sawtooth,decision_latency_mean_ms,10,0.07353051851809532,0.0021671683219346718,0.07136335019616065,0.07569768684002999,True
linucb_pretrained,static_equal,sawtooth,decision_latency_p99_ms,10,0.17244379999901055,0.056087149615087976,0.11635665038392257,0.22853094961409853,True
linucb_pretrained,static_equal,sawtooth,mean_reward,10,0.05944301214651211,0.0022033599986463373,0.05723965214786578,0.061646372145158446,True
linucb_pretrained,static_equal,sawtooth,link_util_mean,10,0.04020281254225826,0.0017444436377657471,0.03845836890449251,0.041947256180024005,True
oracle,static_equal,sawtooth,urllc_rtt_p50_ms,10,0.42807960638342557,0.1195456642903059,0.3085339420931197,0.5476252706737315,True
oracle,static_equal,sawtooth,urllc_rtt_p95_ms,10,1.943497174161625,0.020696938281243773,1.922800235880381,1.9641941124428688,True
oracle,static_equal,sawtooth,urllc_rtt_p99_ms,10,2.0076333181794186,0.04491015330451624,1.9627231648749024,2.052543471483935,True
oracle,static_equal,sawtooth,sla_violation_rate,10,0.0,0.0,0.0,0.0,False
oracle,static_equal,sawtooth,embb_goodput_mbps,10,0.6109819222673487,0.007424131787485368,0.6035577904798634,0.6184060540548341,True
oracle,static_equal,sawtooth,be_goodput_mbps,10,-0.14891251902330188,0.01576451201308458,-0.16467703103638645,-0.1331480070102173,True
oracle,static_equal,sawtooth,total_drops,10,-10396.4,440.91799857761265,-10837.317998577611,-9955.482001422388,True
oracle,static_equal,sawtooth,guardrail_intervention_rate,10,0.04555555555555556,0.012555121273018305,0.03300043428253725,0.05811067682857386,True
oracle,static_equal,sawtooth,decision_latency_mean_ms,10,0.005604666666244719,0.001324233572863652,0.004280433093381067,0.00692890023910837,True
oracle,static_equal,sawtooth,decision_latency_p99_ms,10,0.04069200001056748,0.01145039948429826,0.029241600526269222,0.052142399494865745,True
oracle,static_equal,sawtooth,mean_reward,10,0.07274777885131438,0.002352493229340125,0.07039528562197425,0.0751002720806545,True
oracle,static_equal,sawtooth,link_util_mean,10,0.04620694032440468,0.0019606406056672,0.044246299718737475,0.04816758093007188,True
static_safe,static_equal,sawtooth,urllc_rtt_p50_ms,10,0.0,0.0,0.0,0.0,False
static_safe,static_equal,sawtooth,urllc_rtt_p95_ms,10,-1.3293451418000837,0.02809783027649895,-1.3574429720765826,-1.3012473115235847,True
static_safe,static_equal,sawtooth,urllc_rtt_p99_ms,10,-1.5422650880808912,0.03129346789254486,-1.5735585559734362,-1.5109716201883463,True
static_safe,static_equal,sawtooth,sla_violation_rate,10,0.0,0.0,0.0,0.0,False
static_safe,static_equal,sawtooth,embb_goodput_mbps,10,-1.0052394668821583,0.010219674497680022,-1.0154591413798384,-0.9950197923844782,True
static_safe,static_equal,sawtooth,be_goodput_mbps,10,0.019881407667079198,0.006310672683015853,0.013570734984063346,0.02619208035009505,True
static_safe,static_equal,sawtooth,total_drops,10,22153.2,316.8523825948128,21836.347617405187,22470.052382594815,True
static_safe,static_equal,sawtooth,guardrail_intervention_rate,10,0.0,0.0,0.0,0.0,False
static_safe,static_equal,sawtooth,decision_latency_mean_ms,10,-0.0012584814815931437,0.0009565681110593055,-0.002215049592652449,-0.0003019133705338382,True
static_safe,static_equal,sawtooth,decision_latency_p99_ms,10,0.0004892000159273345,0.011116697324126143,-0.010627497308198808,0.011605897340053477,False
static_safe,static_equal,sawtooth,mean_reward,10,-0.14915683779153677,0.0018018688346568975,-0.15095870662619368,-0.14735496895687986,True
static_safe,static_equal,sawtooth,link_util_mean,10,-0.0985358059215079,0.00140703383941576,-0.09994283976092366,-0.09712877208209214,True
threshold,static_equal,sawtooth,urllc_rtt_p50_ms,10,0.06414618440752644,0.10446828045063467,-0.04032209604310823,0.16861446485816112,False
threshold,static_equal,sawtooth,urllc_rtt_p95_ms,10,1.9940378626915254,0.026836993600678195,1.9672008690908471,2.0208748562922034,True
threshold,static_equal,sawtooth,urllc_rtt_p99_ms,10,3.1740255301139424,0.5640143020675348,2.6100112280464076,3.738039832181477,True
threshold,static_equal,sawtooth,sla_violation_rate,10,0.00962962962962963,0.002234229296646024,0.007395400332983606,0.011863858926275655,True
threshold,static_equal,sawtooth,embb_goodput_mbps,10,0.5373522761952602,0.015365865874815442,0.5219864103204447,0.5527181420700756,True
threshold,static_equal,sawtooth,be_goodput_mbps,10,-0.1236715836559806,0.01106285538157395,-0.13473443903755455,-0.11260872827440666,True
threshold,static_equal,sawtooth,total_drops,10,-9307.5,520.7049509926094,-9828.20495099261,-8786.79504900739,True
threshold,static_equal,sawtooth,guardrail_intervention_rate,10,0.09481481481481482,0.010007377143098095,0.08480743767171672,0.10482219195791292,True
threshold,static_equal,sawtooth,decision_latency_mean_ms,10,0.01782570370465327,0.0010714288325749304,0.01675427487207834,0.018897132537228203,True
threshold,static_equal,sawtooth,decision_latency_p99_ms,10,0.06965280002405375,0.008759878315513819,0.060892921708539924,0.07841267833956757,True
threshold,static_equal,sawtooth,mean_reward,10,0.03696523850714189,0.008151765394094115,0.02881347311304777,0.045117003901236005,True
threshold,static_equal,sawtooth,link_util_mean,10,0.04136806925392796,0.0023148300144243145,0.03905323923950365,0.043682899268352275,True
