policy,scenario,seed,n_steps,urllc_rtt_p50_ms,urllc_rtt_p95_ms,urllc_rtt_p99_ms,sla_violation_rate,embb_goodput_mbps,be_goodput_mbps,total_drops,guardrail_intervention_rate,decision_latency_mean_ms,decision_latency_p99_ms,mean_reward,link_util_mean,run_id
linucb,adversarial,2,270,2.0,5.633751905671029,8.965100371331783,0.025925925925925925,4.140381969270661,3.376475490420284,108627,0.1111111111111111,0.08893703703565561,0.17867599999419784,0.19162431321577644,0.92472808996864,linucb_adversarial_2
linucb,adversarial,3,270,2.104236941715022,5.3418237436259375,11.203109213613427,0.037037037037037035,4.299526766307866,3.304466179916721,109927,0.14814814814814814,0.09206481481395776,0.19541599997580772,0.17065442272773929,0.9342747950935215,linucb_adversarial_3
linucb,adversarial,4,270,2.7029470281235546,5.51821174947724,12.823885007234404,0.040740740740740744,4.846877534638857,3.12046546776984,104959,0.17777777777777778,0.09194148148278851,0.19652899999186957,0.20934027822299872,0.971474260630036,linucb_adversarial_4
linucb,adversarial,5,270,2.0,5.058512071031012,9.264474160927518,0.040740740740740744,4.239924262907243,3.3900766383897056,111893,0.16296296296296298,0.09226888888802187,0.17919699999367822,0.16330686057348068,0.9373110913319077,linucb_adversarial_5
linucb,adversarial,6,270,2.681053404601918,5.428458152413349,12.972822866847144,0.040740740740740744,4.743896826928726,3.1699717525135487,103907,0.16666666666666666,0.09389592592688802,0.22218100000941376,0.20082632378342005,0.9652821526085987,linucb_adversarial_6
linucb,adversarial,7,270,2.0,5.966555076219357,8.883206388484979,0.02962962962962963,4.3837975716905,3.333683140390563,106557,0.11851851851851852,0.08958888888880916,0.17577700005404043,0.20784277417996283,0.946247353170822,linucb_adversarial_7
linucb,adversarial,8,270,2.0,5.282738582265783,9.912348242115005,0.040740740740740744,4.217088665592261,3.4092059805414157,108482,0.17777777777777778,0.09106851851154511,0.17008199998144846,0.16385974135609135,0.9368412163915147,linucb_adversarial_8
linucb,adversarial,9,270,2.0,5.383022325574463,9.604408361816015,0.040740740740740744,4.051828953678066,3.3029251662741723,113804,0.16296296296296298,0.09142444444423573,0.24278899998876116,0.13329406272339742,0.9096610522459205,linucb_adversarial_9
linucb,burst,0,270,2.0,5.208978033958605,6.775951845687578,0.007407407407407408,2.7465901061300113,3.623855214004607,84684,0.23703703703703705,0.09781037037504976,0.20525800008272205,0.16693777453497313,0.9362467659255094,linucb_burst_0
linucb,burst,1,270,2.0,5.27691838827551,5.616521965104195,0.007407407407407408,2.747712921249691,3.6669441299467818,84565,0.04814814814814815,0.09210407406835991,0.27142100000901337,0.1705435289443965,0.9414573804482043,linucb_burst_1
linucb,burst,2,270,2.0,5.333056350840217,6.083097113286597,0.011111111111111112,2.8219628330689694,3.5871557009911643,81790,0.06666666666666667,0.09236259259784706,0.18809599999940477,0.16997600207472424,0.9413229402489706,linucb_burst_2
linucb,burst,3,270,2.0,5.2696347704228295,5.975057364144452,0.007407407407407408,2.782739244757743,3.6272638247233533,84345,0.037037037037037035,0.08909555555318442,0.15521300000955304,0.17247086933670577,0.9408892042259633,linucb_burst_3
linucb,burst,4,270,2.0,5.3730719621122285,6.816769320549361,0.003703703703703704,2.873819802693894,3.5786138441042548,84274,0.2851851851851852,0.10048185185446018,0.17452700004469077,0.18411387867895784,0.9458224417334494,linucb_burst_4
linucb,burst,5,270,2.0,5.261845438468699,5.950027830101289,0.011111111111111112,2.7476229370384924,3.614515404871726,86137,0.05925925925925926,0.0929222222204636,0.22800500001494628,0.1572875410959046,0.9366362209692524,linucb_burst_5
linucb,burst,6,270,2.0,5.307208766519034,6.795193849625501,0.007407407407407408,2.8182858716980235,3.6350003382627154,89639,0.1111111111111111,0.09468555555216608,0.26526100004730324,0.1604804323292223,0.9448843092771313,linucb_burst_6
